  [train] Step 18130 | Det Loss: 9.9532 | Cls: 2.5896 | Box: 3.4824 | Quality: 3.6695 | Depth: 0.2117
  [train] Step 18140 | Det Loss: 10.3204 | Cls: 1.7679 | Box: 4.3218 | Quality: 3.9858 | Depth: 0.2449
  [train] Step 18150 | Det Loss: 12.4976 | Cls: 3.5566 | Box: 4.7097 | Quality: 3.9418 | Depth: 0.2894
  [train] Step 18160 | Det Loss: 11.2471 | Cls: 2.7703 | Box: 4.1461 | Quality: 4.0785 | Depth: 0.2523
  [train] Step 18170 | Det Loss: 9.1874 | Cls: 2.2819 | Box: 3.0369 | Quality: 3.6397 | Depth: 0.2289
  [train] Step 18180 | Det Loss: 8.8169 | Cls: 1.5675 | Box: 3.1724 | Quality: 3.8287 | Depth: 0.2483
  [train] Step 18190 | Det Loss: 9.5425 | Cls: 1.5325 | Box: 3.8450 | Quality: 3.8890 | Depth: 0.2759
  [train] Step 18200 | Det Loss: 7.9398 | Cls: 1.1222 | Box: 2.9300 | Quality: 3.6303 | Depth: 0.2572
  [train] Step 18210 | Det Loss: 9.1918 | Cls: 1.0579 | Box: 3.6503 | Quality: 4.1970 | Depth: 0.2866
  [train] Step 18220 | Det Loss: 8.4001 | Cls: 0.7552 | Box: 3.3380 | Quality: 4.0843 | Depth: 0.2226
  [train] Step 18230 | Det Loss: 8.5901 | Cls: 1.4089 | Box: 3.0372 | Quality: 3.8686 | Depth: 0.2754
  [train] Step 18240 | Det Loss: 9.2879 | Cls: 1.4266 | Box: 3.6480 | Quality: 3.9923 | Depth: 0.2210
  [train] Step 18250 | Det Loss: 8.1633 | Cls: 1.6289 | Box: 2.6970 | Quality: 3.6340 | Depth: 0.2033
  [train] Step 18260 | Det Loss: 8.7105 | Cls: 2.2930 | Box: 2.6855 | Quality: 3.5664 | Depth: 0.1657
  [train] Step 18270 | Det Loss: 8.8234 | Cls: 2.1295 | Box: 2.8182 | Quality: 3.6913 | Depth: 0.1844
  [train] Step 18280 | Det Loss: 10.2704 | Cls: 1.7413 | Box: 4.0954 | Quality: 4.2259 | Depth: 0.2078
  [train] Step 18290 | Det Loss: 11.9356 | Cls: 2.0727 | Box: 5.0755 | Quality: 4.6214 | Depth: 0.1661
  [train] Step 18300 | Det Loss: 11.8891 | Cls: 1.8468 | Box: 5.6129 | Quality: 4.2883 | Depth: 0.1412
  [train] Step 18310 | Det Loss: 10.3721 | Cls: 1.4997 | Box: 4.4473 | Quality: 4.2710 | Depth: 0.1542
  [train] Step 18320 | Det Loss: 8.9270 | Cls: 1.1451 | Box: 3.3911 | Quality: 4.2737 | Depth: 0.1171
  [train] Step 18330 | Det Loss: 9.5784 | Cls: 1.3793 | Box: 3.8777 | Quality: 4.2008 | Depth: 0.1207
  [train] Step 18340 | Det Loss: 9.5922 | Cls: 2.1665 | Box: 3.4233 | Quality: 3.8679 | Depth: 0.1345
  [train] Step 18350 | Det Loss: 8.4663 | Cls: 2.2560 | Box: 2.4826 | Quality: 3.6013 | Depth: 0.1264
  [train] Step 18360 | Det Loss: 9.8102 | Cls: 1.2598 | Box: 4.2773 | Quality: 4.1258 | Depth: 0.1473
  [train] Step 18370 | Det Loss: 9.0540 | Cls: 1.1307 | Box: 3.8597 | Quality: 3.8762 | Depth: 0.1874
  [train] Step 18380 | Det Loss: 10.0403 | Cls: 1.3876 | Box: 4.2364 | Quality: 4.2023 | Depth: 0.2140
  [train] Step 18390 | Det Loss: 10.5016 | Cls: 1.6645 | Box: 4.3765 | Quality: 4.2595 | Depth: 0.2011
  [train] Step 18400 | Det Loss: 9.0778 | Cls: 2.2399 | Box: 2.9459 | Quality: 3.6415 | Depth: 0.2505
  [train] Step 18410 | Det Loss: 8.7286 | Cls: 1.1445 | Box: 3.2917 | Quality: 4.0774 | Depth: 0.2150
  [train] Step 18420 | Det Loss: 8.5875 | Cls: 1.5116 | Box: 2.9153 | Quality: 3.9651 | Depth: 0.1954
  [train] Step 18430 | Det Loss: 9.3889 | Cls: 1.7268 | Box: 3.1683 | Quality: 4.2933 | Depth: 0.2005
  [train] Step 18440 | Det Loss: 9.8374 | Cls: 1.8567 | Box: 3.7540 | Quality: 4.0154 | Depth: 0.2113
  [train] Step 18450 | Det Loss: 10.0464 | Cls: 1.6646 | Box: 4.2219 | Quality: 4.0045 | Depth: 0.1555
  [train] Step 18460 | Det Loss: 10.6132 | Cls: 1.8144 | Box: 4.7948 | Quality: 3.8428 | Depth: 0.1613
  [train] Step 18470 | Det Loss: 9.8209 | Cls: 1.1367 | Box: 4.4333 | Quality: 4.0646 | Depth: 0.1862
  [train] Step 18480 | Det Loss: 10.8819 | Cls: 1.5421 | Box: 4.8035 | Quality: 4.3248 | Depth: 0.2116
  [train] Step 18490 | Det Loss: 10.2506 | Cls: 2.2119 | Box: 4.1394 | Quality: 3.7327 | Depth: 0.1667
  [train] Step 18500 | Det Loss: 10.0542 | Cls: 2.3425 | Box: 3.6821 | Quality: 3.8660 | Depth: 0.1636
  [train] Step 18510 | Det Loss: 9.0115 | Cls: 1.6500 | Box: 3.0828 | Quality: 4.0411 | Depth: 0.2376
  [train] Step 18520 | Det Loss: 8.1817 | Cls: 0.8727 | Box: 3.1827 | Quality: 3.9052 | Depth: 0.2211
  [train] Step 18530 | Det Loss: 10.7575 | Cls: 1.8398 | Box: 4.2654 | Quality: 4.4083 | Depth: 0.2441
  [train] Step 18540 | Det Loss: 10.9043 | Cls: 2.5540 | Box: 4.1203 | Quality: 3.9736 | Depth: 0.2564
  [train] Step 18550 | Det Loss: 9.9934 | Cls: 1.4126 | Box: 4.2269 | Quality: 4.0914 | Depth: 0.2625
  [train] Step 18560 | Det Loss: 9.6042 | Cls: 2.1830 | Box: 3.2928 | Quality: 3.9213 | Depth: 0.2071
  [train] Step 18570 | Det Loss: 9.6455 | Cls: 1.3084 | Box: 3.8672 | Quality: 4.2748 | Depth: 0.1951
  [train] Step 18580 | Det Loss: 8.6990 | Cls: 1.5186 | Box: 2.9953 | Quality: 3.9846 | Depth: 0.2004
  [train] Step 18590 | Det Loss: 10.4987 | Cls: 1.8524 | Box: 4.1298 | Quality: 4.2834 | Depth: 0.2331
  [train] Step 18600 | Det Loss: 11.3608 | Cls: 2.1545 | Box: 4.5215 | Quality: 4.4522 | Depth: 0.2326
  [train] Step 18610 | Det Loss: 10.6970 | Cls: 2.0298 | Box: 4.5404 | Quality: 3.9221 | Depth: 0.2048
  [train] Step 18620 | Det Loss: 11.8376 | Cls: 2.4378 | Box: 4.9126 | Quality: 4.2892 | Depth: 0.1980
  [train] Step 18630 | Det Loss: 11.9847 | Cls: 2.3544 | Box: 5.3826 | Quality: 4.0752 | Depth: 0.1725
  [train] Step 18640 | Det Loss: 10.4160 | Cls: 1.4372 | Box: 4.6893 | Quality: 4.1179 | Depth: 0.1717
  [train] Step 18650 | Det Loss: 10.8849 | Cls: 1.9168 | Box: 4.6403 | Quality: 4.1568 | Depth: 0.1710
  [train] Step 18660 | Det Loss: 10.4953 | Cls: 2.2642 | Box: 4.2331 | Quality: 3.8067 | Depth: 0.1913
  [train] Step 18670 | Det Loss: 11.3546 | Cls: 2.6272 | Box: 4.3569 | Quality: 4.1372 | Depth: 0.2334
  [train] Step 18680 | Det Loss: 10.0146 | Cls: 1.7714 | Box: 3.7415 | Quality: 4.2239 | Depth: 0.2778
  [train] Step 18690 | Det Loss: 8.9228 | Cls: 1.7481 | Box: 3.0785 | Quality: 3.8714 | Depth: 0.2247
  [train] Step 18700 | Det Loss: 9.3615 | Cls: 1.5212 | Box: 3.4359 | Quality: 4.2007 | Depth: 0.2036
  [train] Step 18710 | Det Loss: 9.1591 | Cls: 1.6140 | Box: 3.6430 | Quality: 3.6928 | Depth: 0.2093
  [train] Step 18720 | Det Loss: 9.4142 | Cls: 1.4737 | Box: 3.7218 | Quality: 4.0302 | Depth: 0.1885
  [train] Step 18730 | Det Loss: 9.6151 | Cls: 1.7240 | Box: 3.6506 | Quality: 4.0410 | Depth: 0.1995
  [train] Step 18740 | Det Loss: 8.6892 | Cls: 1.5564 | Box: 3.1504 | Quality: 3.7843 | Depth: 0.1981
  [train] Step 18750 | Det Loss: 9.4047 | Cls: 1.7165 | Box: 3.5171 | Quality: 4.0011 | Depth: 0.1701
  [train] Step 18760 | Det Loss: 8.9326 | Cls: 1.9557 | Box: 3.0019 | Quality: 3.7929 | Depth: 0.1821
  [train] Step 18770 | Det Loss: 9.4387 | Cls: 2.5090 | Box: 3.0850 | Quality: 3.6700 | Depth: 0.1746
  [train] Step 18780 | Det Loss: 9.6041 | Cls: 2.3347 | Box: 2.9786 | Quality: 4.0648 | Depth: 0.2261
  [train] Step 18790 | Det Loss: 8.8706 | Cls: 1.9132 | Box: 2.8345 | Quality: 3.9635 | Depth: 0.1593
  [train] Step 18800 | Det Loss: 9.1620 | Cls: 1.6137 | Box: 3.0393 | Quality: 4.3585 | Depth: 0.1505
  [train] Step 18810 | Det Loss: 8.7654 | Cls: 1.8973 | Box: 2.7815 | Quality: 3.9115 | Depth: 0.1751
  [train] Step 18820 | Det Loss: 8.6175 | Cls: 2.0027 | Box: 2.8717 | Quality: 3.5776 | Depth: 0.1655
  [train] Step 18830 | Det Loss: 9.1995 | Cls: 1.5067 | Box: 3.8114 | Quality: 3.7139 | Depth: 0.1675
  [train] Step 18840 | Det Loss: 8.7720 | Cls: 1.1712 | Box: 3.4652 | Quality: 3.9364 | Depth: 0.1992
  [train] Step 18850 | Det Loss: 8.1122 | Cls: 0.8787 | Box: 3.0301 | Quality: 3.9780 | Depth: 0.2254
  [train] Step 18860 | Det Loss: 9.4884 | Cls: 1.0404 | Box: 3.5272 | Quality: 4.7257 | Depth: 0.1951
  [train] Step 18870 | Det Loss: 9.8569 | Cls: 1.4749 | Box: 3.8334 | Quality: 4.3728 | Depth: 0.1757
  [train] Step 18880 | Det Loss: 10.0566 | Cls: 1.3705 | Box: 3.8954 | Quality: 4.5702 | Depth: 0.2205
  [train] Step 18890 | Det Loss: 7.7489 | Cls: 0.3784 | Box: 3.1239 | Quality: 4.0822 | Depth: 0.1644
  [train] Step 18900 | Det Loss: 9.0395 | Cls: 0.5606 | Box: 4.0187 | Quality: 4.3323 | Depth: 0.1279
  [train] Step 18910 | Det Loss: 9.4330 | Cls: 1.2247 | Box: 3.9251 | Quality: 4.1124 | Depth: 0.1708
  [train] Step 18920 | Det Loss: 9.8218 | Cls: 1.9443 | Box: 3.5823 | Quality: 4.1337 | Depth: 0.1614
  [train] Step 18930 | Det Loss: 10.5344 | Cls: 1.2730 | Box: 4.2471 | Quality: 4.8482 | Depth: 0.1661
  [train] Step 18940 | Det Loss: 10.8810 | Cls: 1.7579 | Box: 4.4158 | Quality: 4.5366 | Depth: 0.1706
  [train] Step 18950 | Det Loss: 9.4611 | Cls: 1.3538 | Box: 3.5435 | Quality: 4.4031 | Depth: 0.1607
  [train] Step 18960 | Det Loss: 9.6137 | Cls: 1.7878 | Box: 3.6061 | Quality: 4.0335 | Depth: 0.1863
  [train] Step 18970 | Det Loss: 8.8016 | Cls: 0.9701 | Box: 3.3996 | Quality: 4.2467 | Depth: 0.1852
  [train] Step 18980 | Det Loss: 9.0395 | Cls: 1.1519 | Box: 3.4803 | Quality: 4.2057 | Depth: 0.2016
  [train] Step 18990 | Det Loss: 8.8623 | Cls: 0.9556 | Box: 3.3519 | Quality: 4.3360 | Depth: 0.2188
  [train] Step 19000 | Det Loss: 9.6799 | Cls: 1.1738 | Box: 4.0408 | Quality: 4.2399 | Depth: 0.2255
  [train] Step 19010 | Det Loss: 10.8768 | Cls: 2.0069 | Box: 4.3144 | Quality: 4.3370 | Depth: 0.2185
  [train] Step 19020 | Det Loss: 8.4861 | Cls: 1.1333 | Box: 3.1671 | Quality: 3.9565 | Depth: 0.2292
  [train] Step 19030 | Det Loss: 8.4354 | Cls: 0.9537 | Box: 3.4379 | Quality: 3.8621 | Depth: 0.1817
  [train] Step 19040 | Det Loss: 8.5588 | Cls: 1.5320 | Box: 3.2367 | Quality: 3.6084 | Depth: 0.1818
  [train] Step 19050 | Det Loss: 8.3009 | Cls: 0.9597 | Box: 3.2522 | Quality: 3.8996 | Depth: 0.1894
  [train] Step 19060 | Det Loss: 8.6791 | Cls: 0.9858 | Box: 3.4317 | Quality: 4.0935 | Depth: 0.1681
  [train] Step 19070 | Det Loss: 8.1388 | Cls: 0.9320 | Box: 3.0686 | Quality: 3.9675 | Depth: 0.1707
  [train] Step 19080 | Det Loss: 7.9270 | Cls: 1.0012 | Box: 2.9840 | Quality: 3.7818 | Depth: 0.1600
  [train] Step 19090 | Det Loss: 8.5425 | Cls: 1.3892 | Box: 2.9726 | Quality: 3.9205 | Depth: 0.2603
  [train] Step 19100 | Det Loss: 8.2675 | Cls: 1.7753 | Box: 2.5862 | Quality: 3.7369 | Depth: 0.1691
  [train] Step 19110 | Det Loss: 10.3460 | Cls: 2.2031 | Box: 3.9363 | Quality: 4.0380 | Depth: 0.1686
  [train] Step 19120 | Det Loss: 9.6977 | Cls: 1.1436 | Box: 4.2851 | Quality: 4.0744 | Depth: 0.1946
  [train] Step 19130 | Det Loss: 10.7993 | Cls: 0.9223 | Box: 5.1160 | Quality: 4.4836 | Depth: 0.2774
  [train] Step 19140 | Det Loss: 10.2306 | Cls: 0.9045 | Box: 4.5997 | Quality: 4.4513 | Depth: 0.2750
  [train] Step 19150 | Det Loss: 9.3326 | Cls: 0.7004 | Box: 4.1805 | Quality: 4.2050 | Depth: 0.2466
  [train] Step 19160 | Det Loss: 10.1134 | Cls: 0.7872 | Box: 4.5873 | Quality: 4.5179 | Depth: 0.2210
  [train] Step 19170 | Det Loss: 7.3063 | Cls: 0.5000 | Box: 2.7768 | Quality: 3.8422 | Depth: 0.1873
  [train] Step 19180 | Det Loss: 6.6820 | Cls: 0.5609 | Box: 2.4613 | Quality: 3.4668 | Depth: 0.1930
  [train] Step 19190 | Det Loss: 10.7848 | Cls: 1.3459 | Box: 4.8189 | Quality: 4.4125 | Depth: 0.2074
  [train] Step 19200 | Det Loss: 9.9836 | Cls: 1.1986 | Box: 4.1015 | Quality: 4.4869 | Depth: 0.1966
  [train] Step 19210 | Det Loss: 9.6928 | Cls: 1.1051 | Box: 4.0248 | Quality: 4.3703 | Depth: 0.1925
  [train] Step 19220 | Det Loss: 8.5304 | Cls: 0.6195 | Box: 3.4151 | Quality: 4.3095 | Depth: 0.1862
  [train] Step 19230 | Det Loss: 7.9197 | Cls: 0.6332 | Box: 2.9678 | Quality: 4.1334 | Depth: 0.1853
  [train] Step 19240 | Det Loss: 8.8728 | Cls: 0.5843 | Box: 3.8833 | Quality: 4.2022 | Depth: 0.2030
  [train] Step 19250 | Det Loss: 9.8736 | Cls: 1.0880 | Box: 4.1227 | Quality: 4.4718 | Depth: 0.1911
  [train] Step 19260 | Det Loss: 10.2586 | Cls: 2.9962 | Box: 3.4850 | Quality: 3.5346 | Depth: 0.2428
  [train] Step 19270 | Det Loss: 9.3172 | Cls: 2.1743 | Box: 3.0136 | Quality: 3.8712 | Depth: 0.2582
  [train] Step 19280 | Det Loss: 8.6281 | Cls: 1.5446 | Box: 2.8892 | Quality: 3.9933 | Depth: 0.2010
  [train] Step 19290 | Det Loss: 9.7161 | Cls: 2.1590 | Box: 3.2551 | Quality: 4.0861 | Depth: 0.2159
  [train] Step 19300 | Det Loss: 10.5877 | Cls: 1.8818 | Box: 3.9651 | Quality: 4.5173 | Depth: 0.2235
  [train] Step 19310 | Det Loss: 10.2488 | Cls: 1.4431 | Box: 4.0351 | Quality: 4.5826 | Depth: 0.1880
  [train] Step 19320 | Det Loss: 9.3984 | Cls: 1.0294 | Box: 4.0760 | Quality: 4.1041 | Depth: 0.1889
  [train] Step 19330 | Det Loss: 8.2779 | Cls: 0.7014 | Box: 3.3923 | Quality: 4.0257 | Depth: 0.1584
  [train] Step 19340 | Det Loss: 7.3521 | Cls: 0.6877 | Box: 2.8989 | Quality: 3.6021 | Depth: 0.1634
  [train] Step 19350 | Det Loss: 8.4285 | Cls: 0.4276 | Box: 3.9129 | Quality: 3.9155 | Depth: 0.1725
  [train] Step 19360 | Det Loss: 7.7703 | Cls: 0.4054 | Box: 3.4414 | Quality: 3.7297 | Depth: 0.1938
  [train] Step 19370 | Det Loss: 7.0142 | Cls: 0.3689 | Box: 3.0717 | Quality: 3.4131 | Depth: 0.1605
  [train] Step 19380 | Det Loss: 7.5870 | Cls: 0.7933 | Box: 2.9691 | Quality: 3.5966 | Depth: 0.2279
  [train] Step 19390 | Det Loss: 9.6666 | Cls: 1.5533 | Box: 3.9625 | Quality: 3.9813 | Depth: 0.1695
  [train] Step 19400 | Det Loss: 10.0700 | Cls: 2.0824 | Box: 3.8699 | Quality: 3.9302 | Depth: 0.1875
  [train] Step 19410 | Det Loss: 10.3109 | Cls: 2.7444 | Box: 3.5141 | Quality: 3.8581 | Depth: 0.1942
  [train] Step 19420 | Det Loss: 10.2058 | Cls: 2.5040 | Box: 3.8062 | Quality: 3.6697 | Depth: 0.2259
  [train] Step 19430 | Det Loss: 11.2507 | Cls: 2.8022 | Box: 4.0463 | Quality: 4.2087 | Depth: 0.1934
  [train] Step 19440 | Det Loss: 12.6234 | Cls: 2.7555 | Box: 5.3330 | Quality: 4.3282 | Depth: 0.2066
  [train] Step 19450 | Det Loss: 11.1464 | Cls: 3.0253 | Box: 4.0543 | Quality: 3.8744 | Depth: 0.1925
  [train] Step 19460 | Det Loss: 11.7935 | Cls: 2.4601 | Box: 4.7690 | Quality: 4.3498 | Depth: 0.2145
  [train] Step 19470 | Det Loss: 10.3175 | Cls: 2.6376 | Box: 3.6221 | Quality: 3.8760 | Depth: 0.1819
  [train] Step 19480 | Det Loss: 9.5561 | Cls: 1.8235 | Box: 3.6020 | Quality: 3.9647 | Depth: 0.1659
  [train] Step 19490 | Det Loss: 10.4475 | Cls: 2.6526 | Box: 3.6876 | Quality: 3.8967 | Depth: 0.2107
  [train] Step 19500 | Det Loss: 10.5163 | Cls: 1.8154 | Box: 4.2845 | Quality: 4.1793 | Depth: 0.2371
  [train] Step 19510 | Det Loss: 12.0650 | Cls: 2.8406 | Box: 4.7456 | Quality: 4.2925 | Depth: 0.1864
  [train] Step 19520 | Det Loss: 10.0557 | Cls: 2.3886 | Box: 3.7374 | Quality: 3.7463 | Depth: 0.1833
  [train] Step 19530 | Det Loss: 9.4294 | Cls: 2.3476 | Box: 3.2752 | Quality: 3.6130 | Depth: 0.1935
  [train] Step 19540 | Det Loss: 9.7384 | Cls: 2.4157 | Box: 3.0488 | Quality: 4.0653 | Depth: 0.2086
  [train] Step 19550 | Det Loss: 10.6679 | Cls: 3.0641 | Box: 3.5585 | Quality: 3.8034 | Depth: 0.2419
  [train] Step 19560 | Det Loss: 10.5362 | Cls: 2.4791 | Box: 3.9399 | Quality: 3.9081 | Depth: 0.2091
  [train] Step 19570 | Det Loss: 9.4865 | Cls: 1.7345 | Box: 3.5363 | Quality: 4.0023 | Depth: 0.2134
  [train] Step 19580 | Det Loss: 8.7139 | Cls: 1.4336 | Box: 3.2516 | Quality: 3.8150 | Depth: 0.2137
  [train] Step 19590 | Det Loss: 9.4666 | Cls: 1.0368 | Box: 4.0270 | Quality: 4.1777 | Depth: 0.2251
  [train] Step 19600 | Det Loss: 10.3385 | Cls: 2.0810 | Box: 3.5893 | Quality: 4.2906 | Depth: 0.3776
  [train] Step 19610 | Det Loss: 8.2463 | Cls: 1.3266 | Box: 2.9481 | Quality: 3.7311 | Depth: 0.2406
  [train] Step 19620 | Det Loss: 8.5056 | Cls: 1.4722 | Box: 2.9777 | Quality: 3.7838 | Depth: 0.2719
  [train] Step 19630 | Det Loss: 8.7374 | Cls: 1.2553 | Box: 3.2557 | Quality: 3.9703 | Depth: 0.2561
  [train] Step 19640 | Det Loss: 7.3233 | Cls: 0.8561 | Box: 2.7274 | Quality: 3.5230 | Depth: 0.2168
  [train] Step 19650 | Det Loss: 7.9200 | Cls: 0.7539 | Box: 2.8790 | Quality: 4.0897 | Depth: 0.1974
  [train] Step 19660 | Det Loss: 8.0954 | Cls: 0.6455 | Box: 3.1679 | Quality: 4.0724 | Depth: 0.2095
  [train] Step 19670 | Det Loss: 8.2141 | Cls: 1.5401 | Box: 2.7942 | Quality: 3.6789 | Depth: 0.2009
  [train] Step 19680 | Det Loss: 9.6595 | Cls: 3.0062 | Box: 2.9190 | Quality: 3.5642 | Depth: 0.1700
  [train] Step 19690 | Det Loss: 9.6602 | Cls: 1.8088 | Box: 3.2835 | Quality: 4.3908 | Depth: 0.1772
  [train] Step 19700 | Det Loss: 10.3013 | Cls: 1.6207 | Box: 4.2613 | Quality: 4.2071 | Depth: 0.2122
  [train] Step 19710 | Det Loss: 10.6756 | Cls: 2.1233 | Box: 4.6754 | Quality: 3.7346 | Depth: 0.1422
  [train] Step 19720 | Det Loss: 9.3001 | Cls: 1.4325 | Box: 3.9872 | Quality: 3.7524 | Depth: 0.1281
  [train] Step 19730 | Det Loss: 10.1226 | Cls: 3.1757 | Box: 3.6320 | Quality: 3.1412 | Depth: 0.1737
  [train] Step 19740 | Det Loss: 11.7409 | Cls: 2.0995 | Box: 5.3385 | Quality: 4.1324 | Depth: 0.1705
  [train] Step 19750 | Det Loss: 9.7711 | Cls: 1.7781 | Box: 3.8034 | Quality: 4.0113 | Depth: 0.1783
  [train] Step 19760 | Det Loss: 10.5868 | Cls: 1.4509 | Box: 4.8601 | Quality: 4.0799 | Depth: 0.1958
  [train] Step 19770 | Det Loss: 10.2557 | Cls: 1.8814 | Box: 4.0895 | Quality: 4.0928 | Depth: 0.1920
  [train] Step 19780 | Det Loss: 9.6820 | Cls: 1.8875 | Box: 3.7743 | Quality: 3.8445 | Depth: 0.1757
  [train] Step 19790 | Det Loss: 9.1918 | Cls: 1.5568 | Box: 3.6931 | Quality: 3.7715 | Depth: 0.1703
  [train] Step 19800 | Det Loss: 8.3538 | Cls: 1.4200 | Box: 3.2891 | Quality: 3.4925 | Depth: 0.1522
  [train] Step 19810 | Det Loss: 9.0776 | Cls: 2.0140 | Box: 3.0986 | Quality: 3.7961 | Depth: 0.1689
  [train] Step 19820 | Det Loss: 9.4564 | Cls: 1.5929 | Box: 3.6441 | Quality: 4.0486 | Depth: 0.1709
  [train] Step 19830 | Det Loss: 9.7734 | Cls: 2.2449 | Box: 3.4663 | Quality: 3.8616 | Depth: 0.2005
  [train] Step 19840 | Det Loss: 9.6173 | Cls: 2.0356 | Box: 3.2663 | Quality: 4.1036 | Depth: 0.2118
  [train] Step 19850 | Det Loss: 8.1763 | Cls: 1.3905 | Box: 2.9520 | Quality: 3.6621 | Depth: 0.1717
  [train] Step 19860 | Det Loss: 8.1049 | Cls: 1.3052 | Box: 2.9046 | Quality: 3.6634 | Depth: 0.2316
  [train] Step 19870 | Det Loss: 7.5425 | Cls: 1.3509 | Box: 2.6313 | Quality: 3.4232 | Depth: 0.1371
  [train] Step 19880 | Det Loss: 9.4125 | Cls: 1.7446 | Box: 3.4118 | Quality: 4.1124 | Depth: 0.1436
  [train] Step 19890 | Det Loss: 9.6343 | Cls: 2.7339 | Box: 3.1325 | Quality: 3.6111 | Depth: 0.1567
  [train] Step 19900 | Det Loss: 10.0596 | Cls: 2.3820 | Box: 3.5323 | Quality: 3.9720 | Depth: 0.1733
  [train] Step 19910 | Det Loss: 10.1957 | Cls: 1.6781 | Box: 3.9432 | Quality: 4.3385 | Depth: 0.2360
  [train] Step 19920 | Det Loss: 10.5357 | Cls: 1.4045 | Box: 4.3801 | Quality: 4.4878 | Depth: 0.2633
  [train] Step 19930 | Det Loss: 8.8588 | Cls: 2.5310 | Box: 2.5956 | Quality: 3.5018 | Depth: 0.2303
  [train] Step 19940 | Det Loss: 11.2646 | Cls: 3.3710 | Box: 3.7124 | Quality: 3.8335 | Depth: 0.3477
  [train] Step 19950 | Det Loss: 10.5474 | Cls: 1.9834 | Box: 4.0678 | Quality: 4.2518 | Depth: 0.2444
  [train] Step 19960 | Det Loss: 11.9411 | Cls: 2.8086 | Box: 4.3857 | Quality: 4.5277 | Depth: 0.2192
  [train] Step 19970 | Det Loss: 10.3348 | Cls: 2.1730 | Box: 3.8434 | Quality: 4.1322 | Depth: 0.1863
  [train] Step 19980 | Det Loss: 9.7213 | Cls: 1.6039 | Box: 3.7606 | Quality: 4.1709 | Depth: 0.1858
  [train] Step 19990 | Det Loss: 8.8821 | Cls: 1.6198 | Box: 3.0565 | Quality: 4.0277 | Depth: 0.1781
  [train] Step 20000 | Det Loss: 8.7454 | Cls: 1.4144 | Box: 3.2597 | Quality: 3.8803 | Depth: 0.1911
  [train] Step 20010 | Det Loss: 8.3206 | Cls: 1.3997 | Box: 2.9586 | Quality: 3.7589 | Depth: 0.2033
  [train] Step 20020 | Det Loss: 9.4369 | Cls: 1.8235 | Box: 3.6055 | Quality: 3.8059 | Depth: 0.2020
  [train] Step 20030 | Det Loss: 7.8664 | Cls: 1.2902 | Box: 2.9435 | Quality: 3.3958 | Depth: 0.2369
  [train] Step 20040 | Det Loss: 10.6813 | Cls: 2.1091 | Box: 4.7528 | Quality: 3.5839 | Depth: 0.2355
  [train] Step 20050 | Det Loss: 10.7647 | Cls: 2.1164 | Box: 4.3782 | Quality: 4.0314 | Depth: 0.2387
  [train] Step 20060 | Det Loss: 12.6417 | Cls: 2.4872 | Box: 5.4379 | Quality: 4.4608 | Depth: 0.2558
  [train] Step 20070 | Det Loss: 9.9973 | Cls: 3.1984 | Box: 2.9440 | Quality: 3.5456 | Depth: 0.3094
  [train] Step 20080 | Det Loss: 10.6839 | Cls: 3.0081 | Box: 3.7878 | Quality: 3.6321 | Depth: 0.2559
  [train] Step 20090 | Det Loss: 10.2055 | Cls: 2.0364 | Box: 3.7753 | Quality: 4.1792 | Depth: 0.2146
  [train] Step 20100 | Det Loss: 9.0256 | Cls: 1.9117 | Box: 3.1296 | Quality: 3.7996 | Depth: 0.1847
  [train] Step 20110 | Det Loss: 10.3009 | Cls: 1.9061 | Box: 3.8493 | Quality: 4.3056 | Depth: 0.2400
  [train] Step 20120 | Det Loss: 10.4072 | Cls: 1.7759 | Box: 4.2357 | Quality: 4.2109 | Depth: 0.1847
  [train] Step 20130 | Det Loss: 9.8088 | Cls: 1.4887 | Box: 4.0328 | Quality: 4.1107 | Depth: 0.1767
  [train] Step 20140 | Det Loss: 9.5727 | Cls: 1.4022 | Box: 3.6363 | Quality: 4.3567 | Depth: 0.1775
  [train] Step 20150 | Det Loss: 9.7743 | Cls: 1.4089 | Box: 3.9839 | Quality: 4.2074 | Depth: 0.1741
  [train] Step 20160 | Det Loss: 9.8909 | Cls: 1.6262 | Box: 3.7382 | Quality: 4.3025 | Depth: 0.2240
  [train] Step 20170 | Det Loss: 10.6739 | Cls: 1.3879 | Box: 4.4528 | Quality: 4.5833 | Depth: 0.2500
  [train] Step 20180 | Det Loss: 9.3685 | Cls: 1.3690 | Box: 3.5405 | Quality: 4.2301 | Depth: 0.2289
  [train] Step 20190 | Det Loss: 11.2104 | Cls: 2.3066 | Box: 4.5610 | Quality: 4.0903 | Depth: 0.2525
  [train] Step 20200 | Det Loss: 11.3737 | Cls: 2.7818 | Box: 4.5425 | Quality: 3.8082 | Depth: 0.2412
  [train] Step 20210 | Det Loss: 14.5202 | Cls: 3.1950 | Box: 6.6591 | Quality: 4.4316 | Depth: 0.2345
  [train] Step 20220 | Det Loss: 11.0849 | Cls: 2.6362 | Box: 4.4415 | Quality: 3.7959 | Depth: 0.2114
  [train] Step 20230 | Det Loss: 11.1401 | Cls: 1.8080 | Box: 4.8668 | Quality: 4.2810 | Depth: 0.1843
  [train] Step 20240 | Det Loss: 10.4456 | Cls: 1.6347 | Box: 4.3637 | Quality: 4.2647 | Depth: 0.1824
